Name,Surname,HasA,HasB,Class
Gianni,Vjcmdvgbgb,1,1,0
Carlo,Uiyi,0,0,0
Pino,Mtkt,1,0,1
Pino,Zjabdpm,1,0,1
Carlo,Krbmsibx,0,1,0
Carlo,Zlzoh,0,1,0
Gianni,Jqdt,0,0,0
Carlo,Xubrles,0,0,0
Gianni,Lauukpqb,1,1,0
Carlo,Qvakz,1,1,0
Carlo,Qodhfgeni,1,1,0
Carlo,Jazlnorgb,0,0,0
Pino,Oiytfov,0,0,1
Carlo,Nxxxos,0,1,0
Gianni,Sbwost,0,0,0
Carlo,Amanbu,1,0,0
Pino,Tpln,1,0,1
Pino,Dwmytb,0,0,1
Carlo,Yunpfiet,1,1,0
Pino,Gwvgx,0,1,1
Carlo,Mgtkr,1,0,0
Gianni,Pgxidx,1,0,0
Carlo,Xayjhkpjq,0,0,0
Gianni,Dvtw,0,1,0
Carlo,Misofvze,0,0,0
Pino,Lyttcaui,0,1,1
Carlo,Bvesrehkuc,0,0,0
Gianni,Hkwmflz,0,1,0
Pino,Zdqgnv,1,0,1
Gianni,Pvtjny,0,0,0
Carlo,Nblvpkspab,0,0,0
Carlo,Usbzjkmwkg,0,1,0
Pino,Jwufygt,0,1,1
Carlo,Pcupdzvdeq,1,1,0
Carlo,Lulvznixb,1,1,0
Gianni,Xigmqceb,0,1,0
Pino,Tlmd,1,0,1
Carlo,Nzbjgy,1,1,0
Gianni,Vrndobz,0,0,0
Gianni,Ksbtyyvfj,1,0,0
Gianni,Bmadseyss,0,1,0
Gianni,Bypcrohzz,0,0,0
Pino,Yjqgei,1,0,1
Pino,Fdlizyyw,0,0,1
Carlo,Tblyckbt,0,0,0
Gianni,Hqmwrpe,0,1,0
Pino,Fwsm,0,1,1
Pino,Dnni,1,0,1
Gianni,Isrg,0,0,0
Pino,Wgzim,1,1,1
Pino,Ckav,0,0,1
Pino,Igvuvipw,0,0,1
Gianni,Dudfamafz,1,1,0
Carlo,Xwkqp,0,1,0
Gianni,Iucihngy,1,1,0
Pino,Jojvounwe,1,1,1
Pino,Hsosf,0,1,1
Pino,Rwgbth,1,0,1
Gianni,Cpewnrp,0,0,0
Gianni,Rmmzreen,0,1,0
Pino,Kzpwlsxj,1,0,1
Carlo,Raocwqvt,1,1,0
Gianni,Urwgj,0,0,0
Carlo,Rpoykjrklt,0,0,0
Carlo,Qswmwg,1,0,0
Pino,Sogfk,1,0,1
Pino,Pnca,1,0,1
Gianni,Scmwsj,1,0,0
Pino,Zpiwmjok,0,1,1
Pino,Fnylb,1,0,1
Pino,Antixlvf,1,1,1
Carlo,Sbrrqpom,1,1,0
Gianni,Evivqc,1,0,0
Gianni,Xtkdir,1,1,0
Gianni,Cwakfy,1,0,0
Carlo,Pkjmf,1,1,0
Gianni,Uacisplxt,0,1,0
Pino,Ezippevpxp,1,1,1
Carlo,Wdhhk,0,1,0
Pino,Cdoircrpup,0,1,1
Carlo,Yqakm,0,1,0
Carlo,Dyagzx,1,0,0
Gianni,Zumgt,1,0,0
Pino,Akalma,1,1,1
Gianni,Epdp,1,0,0
Carlo,Obdcvcggys,0,0,0
Gianni,Twbsjehut,0,1,0
Gianni,Recmq,0,1,0
Carlo,Oarkm,1,1,0
Gianni,Szzlhberu,0,0,0
Carlo,Aemt,0,0,0
Gianni,Movjfpxdf,1,1,0
Gianni,Hzmye,1,1,0
Gianni,Msspnpyyl,0,0,0
Carlo,Aafftylxov,1,1,0
Pino,Meal,1,1,1
Gianni,Uannhcfax,1,1,0
Gianni,Pgglsjeuu,0,1,0
Gianni,Aujfd,0,1,0
Gianni,Ukwqcyim,0,1,0
Carlo,Bwbkrazjgl,1,0,0
Carlo,Rmrmby,1,0,0
Pino,Plqukpiena,0,1,1
Gianni,Xiezg,0,0,0
Pino,Hsaki,0,1,1
Carlo,Ksipfdikpz,0,0,0
Gianni,Ciravmeci,1,0,0
Pino,Heuw,1,0,1
Carlo,Ywiqfehxon,1,1,0
Gianni,Xffayaduj,1,1,0
Gianni,Fsdpjocre,0,1,0
Carlo,Wuamj,0,1,0
Gianni,Riylwvpzp,1,1,0
Gianni,Biocxzb,1,1,0
Gianni,Ywuxmmh,1,0,0
Carlo,Cnwdosv,1,1,0
Gianni,Zisl,1,0,0
Carlo,Cayywb,1,1,0
Pino,Vbrjzwcr,1,0,1
Carlo,Czxs,1,0,0
Carlo,Kwlwt,1,0,0
Pino,Mpges,1,0,1
Pino,Ikbf,0,1,1
Carlo,Mdktgvue,1,0,0
Carlo,Vfhsahubdh,0,0,0
Gianni,Styqwbdkr,0,1,0
Pino,Kfuaatx,1,1,1
Pino,Rgfuwlf,0,0,1
Pino,Nlbgcstk,0,1,1
Gianni,Ftqxlpxbw,0,1,0
Gianni,Ghivjjgo,1,1,0
Gianni,Qpnidvjtab,1,0,0
Carlo,Wxyqokyufw,0,0,0
Gianni,Dqbtxnv,1,1,0
Carlo,Fxxmigvivm,1,1,0
Carlo,Gugawuimw,1,1,0
Pino,Znlyudl,0,0,1
Gianni,Poum,1,0,0
Gianni,Hevowbxnbf,1,1,0
Carlo,Efnrsd,1,0,0
Pino,Tyiqdtudj,1,1,1
Carlo,Jvaycx,1,0,0
Carlo,Njdnpmbd,0,1,0
Pino,Sbyx,1,0,1
Carlo,Ywzszjef,0,1,0
Gianni,Nzrm,0,1,0
Carlo,Svwrsjgv,1,0,0
Gianni,Owzl,1,1,0
Pino,Mtuugulvjk,0,0,1
Pino,Zfjheqdaz,1,0,1
Pino,Lbqpy,1,1,1
Gianni,Suxhtiowr,0,1,0
Pino,Bsxfdv,1,1,1
Pino,Arhkytbwv,1,0,1
Pino,Hxwxnwg,1,0,1
Carlo,Autvk,1,0,0
Gianni,Szudayy,1,0,0
Carlo,Dzktmbig,1,0,0
Pino,Mguhhb,0,1,1
Carlo,Tyiphlkfl,1,1,0
Gianni,Nlkku,1,0,0
Gianni,Mpwwjgikq,1,0,0
Gianni,Lfnltd,0,0,0
Gianni,Ohauohsylm,1,1,0
Pino,Aacvcva,1,0,1
Pino,Kypzbidsl,0,1,1
Pino,Zlmkjwm,1,0,1
Pino,Mratoglggl,0,0,1
Pino,Nrnbnuuzsm,1,0,1
Gianni,Uaeadjrsno,0,1,0
Gianni,Zidmcb,0,0,0
Gianni,Eeydxqwhur,1,0,0
Pino,Dpjyhfawl,0,1,1
Pino,Nwpzkps,1,0,1
Gianni,Fqglxjvhdp,1,1,0
Gianni,Boauzkl,1,1,0
Pino,Sbyuiwhtfb,0,1,1
Gianni,Nbwpw,0,1,0
Gianni,Ixeomcgpdy,0,1,0
Gianni,Uvpk,1,0,0
Carlo,Xwtzoa,1,1,0
Gianni,Tyesgor,0,1,0
Pino,Euoykavm,1,0,1
Carlo,Tksb,1,0,0
Carlo,Eqnznpac,1,0,0
Pino,Zlxgdl,1,1,1
Gianni,Kxouivgbjm,0,0,0
Pino,Nopczypu,0,1,1
Carlo,Wser,1,1,0
Pino,Hywdulhtbd,0,0,1
Pino,Owjepwu,0,1,1
Carlo,Myjhb,0,1,0
Carlo,Bwnxd,0,1,0
Carlo,Myyqkivzpl,1,1,0
Carlo,Fqqaajfn,1,1,0
Carlo,Kejsv,0,0,0
Gianni,Wuqxe,1,1,0
Gianni,Iqppg,0,1,0
Pino,Cqqwb,0,0,1
Gianni,Wkryf,1,1,0
Gianni,Ohvzclv,0,1,0
Gianni,Jhrjsyne,1,0,0
Carlo,Albyhjt,0,0,0
Pino,Izgnydtn,0,0,1
Pino,Lnpnib,0,0,1
Carlo,Adoch,1,1,0
Gianni,Evtlks,0,0,0
Gianni,Nrmaxjlpq,1,1,0
Gianni,Fqde,0,0,0
Gianni,Aqqa,1,1,0
Pino,Zvhjjtkmnr,0,1,1
Gianni,Kgajn,0,1,0
Pino,Mlaicoscxp,1,0,1
Carlo,Yfsxxdm,0,1,0
Carlo,Sdzk,1,1,0
Pino,Zfvb,1,1,1
Pino,Szss,0,0,1
Carlo,Szanifw,1,1,0
Pino,Ntrlvu,0,0,1
Gianni,Gurkkfnex,0,1,0
Gianni,Xbjisgyyod,1,0,0
Pino,Hqqzmojop,0,1,1
Gianni,Bcth,1,0,0
Pino,Dsmh,0,1,1
Pino,Sojz,0,0,1
Gianni,Pybzfrs,1,0,0
Carlo,Jkooxdmem,0,1,0
Gianni,Ayufwi,0,0,0
Gianni,Yufs,0,1,0
Carlo,Nmeeoe,0,0,0
Gianni,Axkhnmwwtr,1,1,0
Carlo,Kziyfop,1,0,0
Pino,Bqhf,1,0,1
Gianni,Nljf,0,0,0
Carlo,Fcamdf,1,0,0
Pino,Ittnvbks,1,0,1
Gianni,Fumcnngsod,0,0,0
Pino,Rdmzthooee,0,0,1
Carlo,Rpueweae,0,0,0
Carlo,Oxemwvfejb,1,1,0
Carlo,Xrsr,0,1,0
Carlo,Nkxdhsdun,1,0,0
Gianni,Bkgtzyn,1,1,0
Pino,Rgxtk,1,1,1
Pino,Epmayreytm,1,0,1
Gianni,Cvlbllrasl,1,0,0
Gianni,Odqpa,1,1,0
Pino,Zdvjguwwbt,0,1,1
Carlo,Hvvccdfo,1,1,0
Gianni,Rfpuhbdui,0,1,0
Carlo,Yhrlayeqt,0,1,0
Carlo,Yrfvjqptm,1,1,0
Gianni,Mpdpz,0,0,0
Gianni,Zhamgqyyp,0,0,0
Gianni,Qgfotephvr,1,1,0
Gianni,Lusyt,0,0,0
Carlo,Qbwneuzm,1,1,0
Pino,Jztxx,0,1,1
Pino,Vtpzulxiry,1,1,1
Carlo,Wgclb,0,1,0
Gianni,Orzgywhcum,0,0,0
Gianni,Itlsmy,1,1,0
Carlo,Naknalylor,1,0,0
Carlo,Pqcuemtmd,0,1,0
Carlo,Xhzsbxpgjc,1,0,0
Carlo,Jztciqfp,0,1,0
Pino,Tojrsjej,0,1,1
Gianni,Cizdhie,1,0,0
Gianni,Zrqovwcphg,0,1,0
Gianni,Jwggztptw,0,0,0
Pino,Maoiwfcg,0,0,1
Gianni,Mletlmas,0,0,0
Pino,Mrdbv,0,0,1
Pino,Blkfhsok,1,1,1
Pino,Dtgx,1,0,1
Carlo,Swhuchrj,1,1,0
Pino,Kyumjj,1,1,1
Gianni,Lloc,0,0,0
Carlo,Tfiiezolgu,0,0,0
Gianni,Cqygh,0,0,0
Pino,Zmgnk,0,0,1
Pino,Gljrrqxt,0,0,1
Pino,Zuhre,1,1,1
Carlo,Focaww,0,0,0
Gianni,Kzjbwq,1,0,0
Pino,Vvlvmb,0,1,1
Pino,Cwcg,0,1,1
Carlo,Wfbe,1,0,0
Carlo,Itoa,0,1,0
Pino,Wzfpo,0,1,1
Carlo,Rkevg,0,1,0
Pino,Pwrywie,0,1,1
Carlo,Twkz,0,1,0
Gianni,Wocpxdz,0,1,0
Carlo,Xdbtefelvh,1,0,0
Gianni,Jobyqif,1,0,0
Pino,Tdumbzqcnv,1,1,1
Pino,Ejeu,1,0,1
Carlo,Ypgqnivank,0,1,0
Gianni,Qcordx,0,0,0
Carlo,Nxywndfp,0,0,0
Carlo,Aunk,1,0,0
Gianni,Daijdaxfao,1,1,0
Gianni,Mamoswkdqd,1,0,0
Gianni,Crqjpbrmyz,0,0,0
Gianni,Wyahrdvpj,0,0,0
Pino,Dboim,1,0,1
Pino,Wkstbionf,1,1,1
Gianni,Eutmltl,0,0,0
Carlo,Cndlifkvdq,0,0,0
Pino,Fkznfadki,0,1,1
Carlo,Tdple,0,1,0
Carlo,Yehiailms,1,0,0
Carlo,Smftzzgrg,0,0,0
Gianni,Fgyu,1,0,0
Carlo,Rdauu,1,0,0
Gianni,Mislksyt,1,0,0
Carlo,Rickdcl,0,0,0
Gianni,Jyqm,1,1,0
Carlo,Mlek,1,1,0
Carlo,Icnldrey,0,0,0
Pino,Ysmivpr,1,0,1
Gianni,Picf,0,1,0
Carlo,Ukxjgkrxxo,0,0,0
Pino,Dbwkcpa,0,1,1
Gianni,Odlyub,1,0,0
Carlo,Ufjyuox,1,1,0
Pino,Qyzvp,1,1,1
Carlo,Xorztwlc,1,1,0
Pino,Bhowamcwp,1,0,1
Pino,Okcvmrg,1,0,1
Gianni,Ddcvmfj,1,1,0
Carlo,Salht,0,1,0
Pino,Ksfchvzynk,0,0,1
Pino,Jbryuy,1,1,1
Carlo,Wrnehk,1,1,0
Pino,Drmv,1,1,1
Carlo,Jhxouv,0,1,0
Pino,Adedoiksv,0,0,1
Gianni,Flsvt,0,0,0
Carlo,Bmrph,1,0,0
Carlo,Fipxb,0,0,0
Gianni,Miaxqz,1,1,0
Gianni,Tygvjun,0,1,0
Pino,Tpdc,1,0,1
Carlo,Nqcaqqvmvc,1,1,0
Carlo,Rdavfo,0,1,0
Gianni,Ldco,0,1,0
Carlo,Qmlelvh,1,0,0
Carlo,Ibevmrzgl,0,0,0
Gianni,Zlqgh,1,0,0
Gianni,Yvjaitdd,1,0,0
Gianni,Nwjqcu,1,1,0
Pino,Nnakeqw,1,0,1
Carlo,Iazbuemp,1,1,0
Gianni,Aqrdzbqhfd,1,0,0
Carlo,Xucdepj,0,1,0
Carlo,Uejiiokumc,0,1,0
Gianni,Qsis,1,1,0
Gianni,Tnjpo,1,0,0
Carlo,Xhpzzhijxd,1,1,0
Carlo,Kulew,0,0,0
Gianni,Hjapd,0,1,0
Gianni,Vlricviyhv,1,0,0
Pino,Pjfen,1,0,1
Pino,Ecebsdz,1,0,1
Pino,Nthzww,1,1,1
Pino,Xrljomf,1,0,1
Pino,Telfpc,0,0,1
Gianni,Jyhs,1,0,0
Carlo,Dgqxhmnrq,0,1,0
Pino,Mqwdsjskh,0,0,1
Carlo,Wmvu,0,0,0
Pino,Hicw,0,1,1
Gianni,Xedhly,1,0,0
Carlo,Junx,0,0,0
Carlo,Drprzdeq,1,1,0
Pino,Twkjievjm,0,1,1
Pino,Hrbgfscat,1,1,1
Gianni,Tzvsor,1,0,0
Pino,Qzydfuky,1,0,1
Carlo,Sodb,1,1,0
Pino,Ngbioik,1,1,1
Pino,Ictev,1,0,1
Carlo,Kctw,1,1,0
Carlo,Qvxbmnskt,0,0,0
Carlo,Lqncj,1,1,0
Pino,Dvpxlhs,1,0,1
Pino,Oplpmougwx,0,0,1
Pino,Sxosrcgixm,0,1,1
Pino,Halapwfhad,0,1,1
Carlo,Mmayuwyhw,1,1,0
Carlo,Kicobodv,1,0,0
Gianni,Pdodvjn,1,1,0
Pino,Copdvtr,1,1,1
Pino,Csgegblj,0,1,1
Pino,Aculvimdfh,1,1,1
Carlo,Ztkpd,1,0,0
Carlo,Unjpfliyfd,1,0,0
Gianni,Kshukxovd,0,0,0
Gianni,Ewsq,1,1,0
Gianni,Xayjhkpjq,1,1,0
Carlo,Lgzodmgc,0,0,0
Pino,Vofkm,1,1,1
Gianni,Azjzab,1,0,0
Carlo,Ohhir,0,1,0
Gianni,Pohucc,0,1,0
Carlo,Egxehwmfe,0,1,0
Carlo,Ddycqmtpqq,1,1,0
Carlo,Zwzwfueeea,0,0,0
Pino,Zibdmlzw,0,0,1
Carlo,Rqspjtaqk,1,1,0
Carlo,Nuzjludenb,1,0,0
Gianni,Vrqdqz,1,0,0
Carlo,Uxsjm,0,0,0
Pino,Vbiroabycy,0,1,1
Gianni,Naafd,0,0,0
Pino,Rpxxf,1,0,1
Carlo,Ztlb,1,0,0
Gianni,Vxvhf,0,1,0
Carlo,Psrhjzw,1,1,0
Carlo,Mcktrmtfc,0,1,0
Gianni,Bglpo,1,1,0
Pino,Cabkr,0,1,1
Pino,Ktfinro,0,0,1
Gianni,Lnjr,0,1,0
Carlo,Xaebchsxd,0,1,0
Pino,Wvthsnoe,1,0,1
Gianni,Smvj,0,1,0
Carlo,Iacudzht,0,1,0
Carlo,Swnmen,1,1,0
Carlo,Rwqygev,0,1,0
Gianni,Yfmbd,0,1,0
Carlo,Ipamgc,0,0,0
Pino,Ieumhuvokr,1,0,1
Carlo,Srkwcznkkj,0,1,0
Carlo,Mqzkips,1,0,0
Gianni,Gmssobzkd,1,1,0
Gianni,Uejkheh,1,1,0
Gianni,Spvly,0,0,0
Pino,Rmxm,1,0,1
Carlo,Inaqiispa,0,0,0
Gianni,Tehiwlh,0,1,0
Gianni,Mxfeoft,1,0,0
Carlo,Xlzx,0,0,0
Gianni,Ywrgt,1,1,0
Carlo,Rswtpfqp,1,1,0
Pino,Xqtotqede,0,0,1
Pino,Zrdwcx,1,0,1
Gianni,Rovsd,1,1,0
Gianni,Kegnblxuh,1,1,0
Pino,Ltmsyoz,1,0,1
Carlo,Ufpqzhdc,0,0,0
Carlo,Czyghjvxlh,0,0,0
Gianni,Cjkkmeunzk,0,0,0
Pino,Zvskhkixg,1,0,1
Carlo,Mshhymrch,0,1,0
Carlo,Nnkttqotdm,1,1,0
Gianni,Odarjyndyj,0,1,0
Carlo,Fvumoo,0,1,0
Gianni,Hdyef,0,0,0
Gianni,Ixmxa,0,1,0
Carlo,Egqasr,1,0,0
Carlo,Ysref,0,1,0
Carlo,Qjoa,0,0,0
Gianni,Suushl,1,1,0
Carlo,Aypmzkrpbp,0,1,0
Carlo,Klbqhpzhj,0,0,0
Gianni,Ryrq,0,1,0
Pino,Iomk,0,0,1
Carlo,Hlcix,0,0,0
Carlo,Weaixthf,1,0,0
Pino,Thjsoo,1,1,1
Carlo,Vnxwcper,1,1,0
Carlo,Wknqmwpj,1,0,0
Carlo,Tsgcl,0,1,0
Gianni,Uxhcp,0,1,0
Carlo,Svnewhwz,1,1,0
Carlo,Uaxjsnue,1,1,0
Carlo,Ecidh,1,0,0
Gianni,Mnvcka,0,0,0
Carlo,Hcblbwvje,0,0,0
Gianni,Xqgfyrvi,1,0,0
Gianni,Nuzz,1,0,0
Gianni,Hywbnympty,1,1,0
Pino,Srkw,0,1,1
Gianni,Wgwgpp,0,0,0
Gianni,Rnhgpschds,0,0,0
Pino,Tomfi,0,0,1
Gianni,Jxfosns,1,1,0
Carlo,Zpitciu,1,1,0
Carlo,Qdnksbdg,0,0,0
Carlo,Stbwwdvxc,1,1,0
Gianni,Pewnwgy,0,1,0
Pino,Sshulrs,1,1,1
Carlo,Dswvorwz,0,1,0
Carlo,Vyqxmyqc,1,1,0
Pino,Uhinrlgf,0,1,1
Gianni,Lokxfgziix,1,1,0
Carlo,Hgrza,0,0,0
Carlo,Qjzmnyt,0,0,0
Carlo,Vmqhfruxsz,1,0,0
Pino,Qxmxk,0,1,1
Carlo,Vuquvxmqsr,0,0,0
Carlo,Qiac,1,0,0
Gianni,Hiezv,1,1,0
Gianni,Nzowwdamm,0,0,0
Gianni,Yfvvntcmhj,0,1,0
Carlo,Ieown,1,0,0
Carlo,Mvzevo,1,0,0
Carlo,Ynrxzvio,0,0,0
Carlo,Irxfhn,1,1,0
Carlo,Ytaorlhfnh,0,0,0
Gianni,Lqso,1,0,0
Gianni,Xnhwzd,0,0,0
Carlo,Sqdikvlg,0,0,0
Pino,Kpqfmsnte,0,1,1
Gianni,Fsdtpx,0,0,0
Gianni,Bphsrehows,0,1,0
Pino,Zmps,0,1,1
Carlo,Hjfdnqvn,1,0,0
Gianni,Yroi,0,0,0
Gianni,Fnprfqtmvh,0,0,0
Pino,Uckrrsh,1,0,1
Pino,Rhwyebtqjn,0,0,1
Carlo,Bqjg,0,0,0
Carlo,Wbtnikjz,1,0,0
Carlo,Eadty,0,1,0
Carlo,Sbeybmki,0,0,0
Carlo,Ppsnash,1,1,0
Pino,Wrbjr,0,0,1
Carlo,Hribg,1,0,0
Gianni,Ciylzto,0,1,0
Pino,Beyzpe,0,1,1
Carlo,Fpwwj,0,0,0
Carlo,Bkiotsr,0,0,0
Gianni,Mcjaccrud,1,1,0
Carlo,Tubl,0,1,0
Pino,Orznzv,1,1,1
Pino,Xdjcuzug,0,0,1
Carlo,Gbydeaaj,1,0,0
Carlo,Rezzrjojfb,1,0,0
Carlo,Qcjw,1,1,0
Pino,Xgkgp,1,1,1
Carlo,Lvsunmn,1,1,0
Carlo,Jkly,1,0,0
Pino,Yxqaq,1,1,1
Carlo,Wmzjukomky,0,0,0
Gianni,Uzebewisa,0,1,0
Gianni,Vasvtroiy,0,1,0
Gianni,Hrpwx,1,1,0
Gianni,Eruaz,1,0,0
Gianni,Yzwmibf,0,0,0
Pino,Uxaxcpjvq,1,0,1
Carlo,Kbws,1,0,0
Gianni,Lnnctzg,1,1,0
Pino,Otgl,0,0,1
Pino,Sqttyqqvy,1,0,1
Pino,Vywarsbvwa,1,1,1
Pino,Cifxrwcbj,1,0,1
Gianni,Riux,1,1,0
Pino,Hyycuocygw,0,1,1
Carlo,Xdzekm,1,1,0
Pino,Wmdgod,1,0,1
Carlo,Bejxqwu,1,0,0
Pino,Hhcxno,0,1,1
Carlo,Niyfqfccfd,0,0,0
Pino,Kwfd,0,1,1
Gianni,Kpegoxsqvv,0,1,0
Carlo,Pdbtc,0,1,0
Gianni,Srusbbvpd,1,0,0
Carlo,Xdedhfgz,1,0,0
Gianni,Ylih,1,1,0
Pino,Ehupwmshib,0,0,1
Carlo,Awyeewir,0,1,0
Pino,Eajzufmj,1,1,1
Gianni,Tfpcpqc,0,0,0
Pino,Czwj,1,1,1
Pino,Vqtptgr,0,1,1
Pino,Bghi,1,0,1
Gianni,Xwcerf,0,0,0
Pino,Fggmtls,1,1,1
Gianni,Kbjgwdboh,1,0,0
Carlo,Utbtdjyen,0,0,0
Carlo,Hluvgpmymp,1,1,0
Gianni,Twqv,1,0,0
Pino,Capv,1,1,1
Gianni,Tffzl,1,0,0
Pino,Waijx,1,0,1
Carlo,Dgftt,0,1,0
Carlo,Absxqq,1,0,0
Pino,Rwgbth,0,0,1
Gianni,Jjcwvxl,0,1,0
Carlo,Dqqayvpi,0,0,0
Gianni,Pzmukkyj,0,1,0
Gianni,Dhwifmoi,1,1,0
Gianni,Magz,0,0,0
Gianni,Aotxkb,0,0,0
Pino,Iehok,1,0,1
Pino,Lzkbkdtl,0,0,1
Gianni,Qafwvwzia,1,0,0
Pino,Elfwxeng,0,0,1
Pino,Arteimd,0,0,1
Gianni,Hirhyxnx,0,1,0
Carlo,Fbdywce,0,1,0
Carlo,Ipvyxspadd,1,1,0
Gianni,Xgzhplbsfp,1,1,0
Carlo,Bxtojqhlk,1,1,0
Pino,Xgbqmxj,0,1,1
Pino,Bofseulye,0,0,1
Carlo,Mpog,1,0,0
Gianni,Zqodu,0,1,0
Pino,Kcgoq,1,1,1
Gianni,Gztfukyhvb,0,1,0
Carlo,Tzqlykul,1,0,0
Pino,Kguqhdbxh,1,1,1
Gianni,Ewphmrsqv,1,1,0
Carlo,Ptgjaxy,0,1,0
Pino,Eyev,1,0,1
Carlo,Aslxkxqzl,0,1,0
Carlo,Hlkoacbsa,0,0,0
Gianni,Zrdu,0,1,0
Gianni,Leez,0,0,0
Carlo,Heouc,1,0,0
Carlo,Nvbcxinm,1,1,0
Pino,Gduztyvl,0,1,1
Gianni,Lluba,0,1,0
Pino,Uphdlhi,0,0,1
Pino,Dfkk,0,0,1
Pino,Pcoa,1,1,1
Carlo,Bkxq,0,0,0
Carlo,Wzwjmrzax,1,1,0
Pino,Hswk,0,0,1
Carlo,Hqlac,1,0,0
Pino,Xydav,0,0,1
Gianni,Ypbqspud,0,1,0
Pino,Sddj,1,0,1
Pino,Iurreqki,0,0,1
Carlo,Mznbo,1,1,0
Gianni,Zdailxwss,1,0,0
Pino,Milnzgpd,0,1,1
Carlo,Sueuupehis,0,1,0
Carlo,Vvmzbv,1,1,0
Pino,Cmxxdtzp,1,1,1
Pino,Ptxypxff,1,1,1
Gianni,Sltshsbqtv,1,0,0
Carlo,Wsoq,0,0,0
Carlo,Gmuclafxc,0,1,0
Carlo,Tegfk,0,1,0
Pino,Hdvrf,1,1,1
Pino,Bqfkgfxvtz,1,1,1
Pino,Rzzhwi,1,1,1
Carlo,Xwviimhq,0,1,0
Gianni,Prjodpt,0,0,0
Pino,Pwweicrepx,0,0,1
Carlo,Ufnhysxbqw,1,0,0
Gianni,Vnsnbgeaz,0,0,0
Gianni,Cxysgvdwux,1,0,0
Carlo,Fuzgo,1,1,0
Gianni,Xfxene,1,1,0
Pino,Sdmpftp,0,1,1
Carlo,Dejqzzvs,1,0,0
Gianni,Ztliahhr,0,1,0
Gianni,Ktswotdedf,0,1,0
Carlo,Nkpmttaqn,1,0,0
Carlo,Xjwtgmio,1,0,0
Pino,Bvysfqrkr,0,1,1
Carlo,Lyirxx,0,0,0
Carlo,Ibseuefy,0,1,0
Carlo,Husikkedeo,1,0,0
Gianni,Qbtawac,1,1,0
Pino,Bxucgbjc,1,0,1
Pino,Qngisqumnm,1,1,1
Gianni,Clztb,0,1,0
Carlo,Vorziuy,0,0,0
Gianni,Ekfqyn,0,1,0
Pino,Yqgqlsmaf,0,0,1
Gianni,Iseruwuqj,1,1,0
Gianni,Sptgodu,1,0,0
Carlo,Rpgfnsrend,1,1,0
Gianni,Eskiltid,0,0,0
Pino,Odoe,1,1,1
Gianni,Qrcd,0,0,0
Pino,Vtzcgsqsw,0,0,1
Pino,Twfuic,1,1,1
Carlo,Ulnbt,1,0,0
Pino,Akvxz,1,0,1
Gianni,Isaroagjgi,0,0,0
Gianni,Vzfg,1,1,0
Pino,Ylbcfvlzpk,0,1,1
Pino,Sznpnnc,1,1,1
Carlo,Yaieqreqy,0,0,0
Gianni,Nafrzkktq,0,0,0
Pino,Xrioimokm,1,1,1
Carlo,Qnpbs,1,1,0
Carlo,Ynhaawcwex,0,0,0
Pino,Fdxa,0,0,1
Gianni,Hlrckksg,1,0,0
Carlo,Nhtn,0,1,0
Carlo,Gtsub,0,1,0
Carlo,Ufrfs,1,1,0
Pino,Kohpxgtp,1,1,1
Pino,Neti,0,0,1
Pino,Bbwefsfa,0,0,1
Pino,Ifao,0,1,1
Carlo,Pptobw,0,1,0
Carlo,Cxiwcdvc,1,0,0
Gianni,Uunbcgjyo,1,1,0
Carlo,Obbxafj,1,1,0
Carlo,Ayeea,0,1,0
Carlo,Wffxak,0,0,0
Pino,Jvfeiosim,1,0,1
Pino,Ftfqwnrz,1,1,1
Pino,Hhbw,1,1,1
Carlo,Kvzv,0,0,0
Gianni,Osavexwqbt,0,0,0
Gianni,Gvbruzc,1,1,0
Pino,Inuuyub,1,1,1
Pino,Xqvwjpyx,0,1,1
Carlo,Iewcrkjv,0,0,0
Pino,Ytrmw,0,1,1
Pino,Lufil,0,0,1
Gianni,Kjjrzrr,0,0,0
Gianni,Qmwmhuv,0,1,0
Carlo,Pzwrzk,1,1,0
Pino,Gghnejlha,1,1,1
Gianni,Uglphbj,0,1,0
Pino,Chjcnzeks,0,1,1
Carlo,Swti,1,1,0
Carlo,Vcnmkozs,1,0,0
Gianni,Atylquqx,0,0,0
Gianni,Nyiktqlbxm,1,1,0
Pino,Aqycfstoxm,1,0,1
Carlo,Owwmjmen,0,1,0
Gianni,Sfatjzglsd,0,1,0
Pino,Wntaczlc,0,0,1
Gianni,Ifszsknu,1,0,0
Carlo,Lvbzzuwene,1,0,0
Pino,Spcf,0,1,1
Carlo,Ohamnvqwy,0,0,0
Carlo,Eozdgaxq,0,0,0
Carlo,Qpvx,0,0,0
Carlo,Hgxqtipcb,1,0,0
Carlo,Bpwdrhvrpq,1,1,0
Pino,Wbnbcwwr,0,0,1
Pino,Mlfkq,1,0,1
Gianni,Vnugizuhu,1,1,0
Gianni,Zsltzgedsk,1,0,0
Carlo,Smfetstbn,0,0,0
Carlo,Uvoroypfnx,1,0,0
Pino,Srccwxvz,0,1,1
Gianni,Olqtjy,1,0,0
Gianni,Guluh,1,0,0
Carlo,Wxrolzj,0,1,0
Gianni,Evcbnhzumk,1,0,0
Pino,Klbaafbz,1,1,1
Gianni,Zcooscdx,1,0,0
Gianni,Yeni,1,1,0
Carlo,Ohwqqutwce,0,0,0
